gene,Fish_kME
isogroup236772,0.448923301635916
isogroup236789,0
isogroup236790,0
isogroup236792,0
isogroup236794,0
isogroup236795,0
isogroup236798,0.371251864622051
isogroup23681,0.500468832923486
isogroup236818,0
isogroup236822,0
isogroup236843,0
isogroup236870,0
isogroup236916,0.367635844689665
isogroup237044,0
isogroup237058,0
isogroup237078,0
isogroup237079,0
isogroup237091,0.305048702599268
isogroup237110,0
isogroup237112,0
isogroup237129,0
isogroup237156,0
isogroup237161,0
isogroup237197,0.500776965634489
isogroup237230,0
isogroup237237,0
isogroup237244,0.471828763761677
isogroup237274,0
isogroup237278,0
isogroup237314,0
isogroup237367,0
isogroup237374,0
isogroup237404,0.382237431130807
isogroup237421,0
isogroup237429,0
isogroup237440,0.262902204154137
isogroup237479,0
isogroup237513,0
isogroup237518,0
isogroup237534,0
isogroup237535,0.478864741742865
isogroup237540,0
isogroup237545,0
isogroup237559,0.605481283062175
isogroup237582,0
isogroup237590,0
isogroup237606,0.395707018382474
isogroup237617,0.610503899288704
isogroup237651,0
isogroup237661,0
isogroup237689,0
isogroup237696,0
isogroup237724,0
isogroup237742,0
isogroup237756,0.460057712766072
isogroup237761,0
isogroup237765,0
isogroup237766,0.224924493131726
isogroup237767,0
isogroup237769,0
isogroup237772,0
isogroup237775,0
isogroup237792,0
isogroup237821,0.64486055590301
isogroup237827,0.394853218662943
isogroup237833,0
isogroup237835,0
isogroup237849,0
isogroup237854,0
isogroup237883,0.144421116971335
isogroup237930,0
isogroup237938,0
isogroup237981,0
isogroup237994,0
isogroup237995,0
isogroup238007,0.286952934933455
isogroup238014,0.579702895826978
isogroup238020,0
isogroup238029,0.248082634179132
isogroup238043,0
isogroup238073,0
isogroup238077,0
isogroup238080,0
isogroup238102,0
isogroup238115,0
isogroup238124,0
isogroup238147,0
isogroup238160,0
isogroup238166,0
isogroup238171,0
isogroup238177,0
isogroup238180,0
isogroup238204,0.395524271069885
isogroup238219,0
isogroup238224,0
isogroup238232,0
isogroup238238,0
isogroup238243,0
isogroup238246,0
isogroup238257,0
isogroup238265,0.358072922316242
isogroup238280,0
isogroup238301,0
isogroup238302,0
isogroup238308,0
isogroup238318,0
isogroup238329,0
isogroup238371,0
isogroup238400,0
isogroup238412,0
isogroup238431,0
isogroup238436,0
isogroup238481,0.670105702075039
isogroup238485,0
isogroup238494,0
isogroup238506,0
isogroup238509,0
isogroup238524,0
isogroup238542,0
isogroup238566,0.361040527392043
isogroup238580,0
isogroup238617,0
isogroup238637,0
isogroup238645,0
isogroup238649,0
isogroup238662,0
isogroup238668,0
isogroup238680,0
isogroup238687,0
isogroup238688,0
isogroup238719,0.415043516196246
isogroup238733,0.267248241206947
isogroup238741,0
isogroup238759,0
isogroup238769,0
isogroup238780,0
isogroup238815,0
isogroup238827,0
isogroup238844,0
isogroup238853,0
isogroup238871,0
isogroup238879,0
isogroup238894,0
isogroup238897,0
isogroup238907,0
isogroup238935,0
isogroup238937,0
isogroup238942,0
isogroup238952,0
isogroup238957,0
isogroup238977,0
isogroup238988,0
isogroup239011,0
isogroup239018,0.561247100447599
isogroup239026,0
isogroup239030,0
isogroup239051,0
isogroup239056,0
isogroup239083,0
isogroup239108,0
isogroup239121,0.288980619496098
isogroup239148,0
isogroup239157,0
isogroup239160,0
isogroup239176,0
isogroup239179,0
isogroup239194,0.376571666045473
isogroup239214,0
isogroup239227,0
isogroup239235,0
isogroup239236,0
isogroup239246,0
isogroup239254,0
isogroup239255,0
isogroup239259,0
isogroup239261,0
isogroup239319,0
isogroup239343,0
isogroup239346,0
isogroup239358,0
isogroup239424,0
isogroup239428,0
isogroup239447,0
isogroup239461,0
isogroup239464,0
isogroup239480,0
isogroup239493,0
isogroup239516,0
isogroup239529,0
isogroup239534,0
isogroup239538,0
isogroup239549,0.553359918910592
isogroup239570,0.360809491459814
isogroup239574,0
isogroup239588,0
isogroup239591,0
isogroup239621,0
isogroup239650,0
isogroup239657,0
isogroup239691,0
isogroup239697,0.218137673097099
isogroup239702,0
isogroup239712,0
isogroup239775,0
isogroup239783,0.295285122031955
isogroup239788,0
isogroup239791,0
isogroup239816,0.241638179370162
isogroup239823,0
isogroup239837,0
isogroup239871,0.367334004619432
isogroup239872,0
isogroup239887,0
isogroup239890,0.311883266438098
isogroup239892,0
isogroup239897,0
isogroup239941,0
isogroup239952,0
isogroup239957,0
isogroup239978,0
isogroup240006,0
isogroup240007,0
isogroup240017,0
isogroup240021,0.318324842515967
isogroup240057,0
isogroup240071,0
isogroup240085,0
isogroup240095,0
isogroup240101,0
isogroup240131,0
isogroup240155,0
isogroup240182,0
isogroup240209,0.237397620001118
isogroup240241,0
isogroup240268,0
isogroup240272,0
isogroup240273,0
isogroup240290,0
isogroup240299,0
isogroup240322,0
isogroup240323,0
isogroup240325,0
isogroup240332,0
isogroup240348,0.572264984586387
isogroup240387,0
isogroup240403,0
isogroup240410,0
isogroup240471,0
isogroup240505,0
isogroup240508,0
isogroup240515,0
isogroup240526,0
isogroup240531,0
isogroup240544,0
isogroup240556,0
isogroup240564,0
isogroup240574,0
isogroup240589,0
isogroup240603,0
isogroup240611,0
isogroup240632,0.334018144660745
isogroup240647,0
isogroup240652,0
isogroup240659,0
isogroup240669,0.654328419555762
isogroup240672,0
isogroup240678,0
isogroup240685,0.358072076553994
isogroup240713,0
isogroup240720,0
isogroup240738,0.361509819789604
isogroup240742,0
isogroup240746,0
isogroup240749,0
isogroup240757,0.598750564906059
isogroup240760,0
isogroup240765,0
isogroup240777,0.70657661844296
isogroup240779,0
isogroup240782,0
isogroup240783,0
isogroup240790,0
isogroup240802,0.322604647282784
isogroup240818,0
isogroup240830,0
isogroup240837,0
isogroup240838,0
isogroup240841,0
isogroup240849,0
isogroup240861,0
isogroup240863,0
isogroup240865,0
isogroup240887,0.349935757539679
isogroup240901,0.468634372361379
isogroup240903,0
isogroup240921,0
isogroup240932,0.274643899690261
isogroup240941,0
isogroup240948,0
isogroup240955,0.473506171024389
isogroup240965,0
isogroup240988,0
isogroup240991,0
isogroup241042,0.436245446770843
isogroup241043,0
isogroup241066,0
isogroup241078,0
isogroup241090,0
isogroup241091,0
isogroup241103,0
isogroup241109,0
isogroup241113,0
isogroup241117,0
isogroup241128,0
isogroup241142,0
isogroup241178,0
isogroup241184,0
isogroup241185,0
isogroup241188,0
isogroup241190,0
isogroup241198,0
isogroup241231,0
isogroup241255,0
isogroup241258,0
isogroup241277,0
isogroup241288,0
isogroup241289,0
isogroup241298,0
isogroup241319,0
isogroup241332,0.613477773016169
isogroup241351,0
isogroup241352,0
isogroup241365,0
isogroup241367,0
isogroup241386,0
isogroup241413,0
isogroup241418,0.20092564375969
isogroup241419,0
isogroup241424,0.360161386206713
isogroup241429,0
isogroup241432,0
isogroup241446,0
isogroup241454,0
isogroup241462,0
isogroup241476,0
isogroup241485,0
isogroup241493,0
isogroup241529,0
isogroup241531,0
isogroup241561,0
isogroup241562,0
isogroup241566,0.208716051179923
isogroup241592,0
isogroup241597,0
isogroup241608,0
isogroup241612,0.381424655901437
isogroup241626,0
isogroup241627,0
isogroup241648,0
isogroup241649,0
isogroup241650,0
isogroup241651,0
isogroup241661,0
isogroup241667,0
isogroup241672,0
isogroup241685,0
isogroup241695,0
isogroup241707,0
isogroup241726,0
isogroup241732,0
isogroup241748,0
isogroup241751,0
isogroup241763,0
isogroup241764,0
isogroup241770,0
isogroup241773,0
isogroup241785,0
isogroup241786,0
isogroup241788,0
isogroup241789,0
isogroup241790,0
isogroup241811,0
isogroup241814,0
isogroup241815,0
isogroup241830,0
isogroup241838,0
isogroup241845,0
isogroup241853,0
isogroup241872,0
isogroup241879,0
isogroup241888,0
isogroup241894,0
isogroup241910,0
isogroup241912,0
isogroup241915,0.489136073754269
isogroup241917,0
isogroup241923,0
isogroup241926,0
isogroup241963,0.486821017371129
isogroup241972,0.637612063994748
isogroup241986,0
isogroup241998,0.370471093253784
isogroup242000,0.460567339481903
isogroup242012,0
isogroup242016,0.124973588091987
isogroup242017,0.40200305650076
isogroup242018,0
isogroup242022,0
isogroup242024,0
isogroup242031,0
isogroup242048,0
isogroup242054,0
isogroup242061,0
isogroup242067,0
isogroup242070,0
isogroup242081,0
isogroup242089,0
isogroup242090,0
isogroup242100,0
isogroup242127,0
isogroup242130,0
isogroup242137,0
isogroup242150,0
isogroup242157,0
isogroup242164,0
isogroup242183,0
isogroup242184,0
isogroup242186,0
isogroup242189,0
isogroup242192,0
isogroup242194,0
isogroup242195,0
isogroup242204,0
isogroup242209,0.410045737049416
isogroup242211,0
isogroup242217,0
isogroup242234,0
isogroup242237,0
