gene,Fish_kME
isogroup230033,0
isogroup230037,0
isogroup230049,0.657644156081842
isogroup230068,0
isogroup230095,0.309811600613772
isogroup230149,0
isogroup230214,0.218230878946737
isogroup230215,0
isogroup230260,0
isogroup230267,0
isogroup230281,0
isogroup230284,0.293799334714223
isogroup230307,0
isogroup230311,0
isogroup230325,0
isogroup230362,0
isogroup230439,0
isogroup230462,0
isogroup230500,0
isogroup230526,0
isogroup230551,0
isogroup230564,0
isogroup230581,0.221410936304753
isogroup230597,0.490463492164103
isogroup230647,0
isogroup230669,0
isogroup230688,0
isogroup230695,0.642557485968304
isogroup230714,0.456168838905799
isogroup230736,0.362571241291268
isogroup230793,0.530293926913585
isogroup230833,0.298770267775887
isogroup230839,0.312318492951568
isogroup230849,0.272609924044928
isogroup230853,0
isogroup230882,0
isogroup230893,0
isogroup230899,0.215814506644042
isogroup230933,0
isogroup230945,0
isogroup230953,0
isogroup230958,0
isogroup231035,0
isogroup231037,0
isogroup231045,0.191450377645622
isogroup231082,0
isogroup231101,0.64758412964051
isogroup231172,0
isogroup231178,0.269913237498729
isogroup231200,0.356494072279442
isogroup231236,0.0369626269598372
isogroup231265,0
isogroup231362,0
isogroup231367,0
isogroup231410,0
isogroup231417,0
isogroup231419,0
isogroup231428,0.295464614703591
isogroup231486,0.123360977044899
isogroup231497,0
isogroup231518,0.0329948556920332
isogroup231521,0.510723647691881
isogroup231624,0.120723752878682
isogroup231627,0.59447597574223
isogroup231632,0.0675744572446515
isogroup231641,0
isogroup231667,0.029192944036063
isogroup231676,0.635771208107597
isogroup231686,0.339146791401793
isogroup231731,0.0434314052925781
isogroup231752,0.225368660103946
isogroup231773,0
isogroup231799,0.560202578390119
isogroup231810,0
isogroup231859,0.540598572712608
isogroup231899,0
isogroup231917,0
isogroup231966,0
isogroup231983,0
isogroup231990,0
isogroup232028,0
isogroup232039,0.444303675693497
isogroup232049,0.375887088510098
isogroup232065,0.453733674242553
isogroup232089,0.34057355077369
isogroup232112,0
isogroup232115,0
isogroup232117,0
isogroup232137,0.384432436520908
isogroup232178,0.27568752454369
isogroup232183,0
isogroup232238,0
isogroup232343,0.276313184697001
isogroup232362,0.474443971710775
isogroup232369,0
isogroup232372,0
isogroup232375,0.102131895851525
isogroup232383,0.0970601814029953
isogroup232384,0
isogroup232394,0.627192855160872
isogroup232399,0
isogroup232412,0
isogroup232424,0.0645313460339768
isogroup232443,0.23817315713203
isogroup232453,0.485815222895313
isogroup232462,0.441224434176126
isogroup232464,0
isogroup232481,0
isogroup232494,0
isogroup232495,0.398896552752148
isogroup232498,0.31014212633939
isogroup232500,0
isogroup232510,0
isogroup232511,0
isogroup232517,0
isogroup232522,0.0488579474929542
isogroup232537,0
isogroup232552,0
isogroup232557,0
isogroup232558,0.289972634672978
isogroup232561,0
isogroup232566,0
isogroup232567,0.493920400956951
isogroup232569,0.261354803703522
isogroup232571,0.507210215363349
isogroup232581,0
isogroup232582,0
isogroup232591,0
isogroup232600,0.576764885205611
isogroup232609,0.416047624271284
isogroup232627,0.494857344690529
isogroup232632,0.397681123412528
isogroup232635,0
isogroup232636,0.238217928431711
isogroup232640,0
isogroup232644,0
isogroup232648,0
isogroup232660,0.5930293803791
isogroup232675,0
isogroup232684,0
isogroup232688,0
isogroup232709,0.712355568176562
isogroup232711,0
isogroup232712,0
isogroup232714,0
isogroup232722,0
isogroup232726,0
isogroup232730,0
isogroup232738,0
isogroup232739,0
isogroup232752,0
isogroup232754,0
isogroup232758,0
isogroup232759,0
isogroup232765,0
isogroup232776,0
isogroup232785,0
isogroup232796,0.472193208766278
isogroup232797,0
isogroup232798,0.132247445502046
isogroup232811,0
isogroup232827,0.448241261944751
isogroup232933,0
isogroup232941,0.183122491223134
isogroup232943,0
isogroup233038,0
isogroup233099,0
isogroup233176,0
isogroup233186,0
isogroup233212,0.198657409139644
isogroup233280,0.221315585244595
isogroup233289,0.0993952247782694
isogroup233332,0
isogroup233339,0
isogroup233436,0
isogroup233444,0.311469445596211
isogroup233476,0
isogroup233503,0
isogroup233560,0
isogroup233641,0
isogroup233650,0
isogroup233667,0.0415605294925996
isogroup233689,0
isogroup233702,0.388975157991511
isogroup233724,0
isogroup233729,0.801651902571758
isogroup233748,0
isogroup233760,0.086243969739854
isogroup233772,0
isogroup233820,0.057122912708453
isogroup233847,0.416853153859811
isogroup233859,0.597205155344029
isogroup233906,0.200736402269029
isogroup233939,0.0952823474828377
isogroup234023,0
isogroup234122,0
isogroup234146,0.380407578158089
isogroup234154,0
isogroup234184,0
isogroup234201,0
isogroup234205,0
isogroup234276,0.221026713119868
isogroup234278,0.0990094807425415
isogroup234343,0.446495782910466
isogroup234374,0
isogroup234430,0.127400516920693
isogroup234487,0
isogroup234511,0.481791037848105
isogroup234561,0
isogroup234740,0
isogroup234754,0
isogroup234818,0.0811375717334262
isogroup234875,0
isogroup234886,0.398935329067934
isogroup234888,0
isogroup234891,0
isogroup234941,0.57975383124271
isogroup234960,0.125245953146767
isogroup234971,0.213555812113
isogroup234986,0
isogroup234991,0.360992094306705
isogroup235006,0
isogroup235015,0
isogroup235023,0
isogroup235065,0.557363649780333
isogroup235103,0
isogroup235112,0
isogroup235114,0.260193965271814
isogroup235119,0.37093233330807
isogroup235131,0
isogroup235141,0
isogroup235220,0.093614885906805
isogroup235230,0
isogroup235261,0
isogroup235262,0
isogroup235264,0
isogroup235272,0
isogroup235296,0.406248573335547
isogroup235298,0.6077542721863
isogroup235420,0.479167396420042
isogroup235427,0
isogroup235473,0
isogroup235540,0
isogroup235546,0
isogroup235573,0
isogroup235590,0
isogroup235597,0.265534571881734
isogroup235599,0
isogroup235612,0
isogroup235634,0
isogroup235636,0
isogroup235722,0
isogroup235749,0
isogroup235751,0
isogroup235762,0
isogroup235768,0.184532117804616
isogroup235770,0
isogroup235803,0
isogroup235821,0.648583122378371
isogroup235847,0.440702197084505
isogroup23585,0.51549691826407
isogroup235925,0.259705075664386
isogroup235963,0.15894269621149
isogroup236022,0
isogroup236031,0.363000363567774
isogroup236062,0.683126713775932
isogroup236090,0.210218617761602
isogroup236094,0.0721093497291497
isogroup236114,0
isogroup236119,0.555819210863698
isogroup236123,0
isogroup236126,0.517327154772382
isogroup236132,0
isogroup236180,0
isogroup236186,0
isogroup236199,0.45425117371247
isogroup236208,0
isogroup236235,0
isogroup236236,0.166442787332692
isogroup236239,0
isogroup236247,0.0965060502403648
isogroup236253,0
isogroup236267,0
isogroup236274,0.522418048650788
isogroup236302,0
isogroup236309,0.0245323075220739
isogroup236317,0
isogroup236318,0.480707065490087
isogroup236333,0
isogroup236349,0
isogroup236357,0
isogroup236400,0
isogroup236428,0.166583468514464
isogroup236440,0
isogroup236445,0
isogroup236457,0.670725530746392
isogroup236473,0
isogroup236482,0
isogroup236491,0
isogroup236504,0.36589566854876
isogroup236514,0.438343221459533
isogroup236517,0
isogroup236528,0.301451316550249
isogroup236553,0.332718574576463
isogroup236560,0
isogroup236572,0.54282400997404
isogroup236574,0.646207388517027
isogroup236575,0
isogroup236578,0.527642353875483
isogroup236579,0.106657089000944
isogroup236601,0.330078839874758
isogroup236612,0.185333110001745
isogroup236640,0
isogroup236644,0
isogroup236663,0.515056074070016
isogroup236669,0
